1.500000000000000000e+00 2.018704171291174650e-07
2.500000000000000000e+00 9.630895665683377108e-07
3.500000000000000000e+00 1.989223182823510388e-06
4.500000000000000000e+00 3.108418879179570291e-06
5.500000000000000000e+00 4.208815025576987008e-06
6.500000000000000000e+00 5.238675472551507693e-06
7.500000000000000000e+00 6.200906787366431060e-06
8.500000000000000000e+00 7.088644842871730755e-06
9.500000000000000000e+00 7.975637968495418568e-06
1.050000000000000000e+01 8.864359205655320938e-06
1.150000000000000000e+01 9.755164483803971718e-06
1.250000000000000000e+01 1.064717225265398739e-05
1.350000000000000000e+01 1.154062445086883098e-05
1.450000000000000000e+01 1.243427434748810010e-05
1.550000000000000000e+01 1.332904953471693387e-05
1.650000000000000000e+01 1.422389742928805407e-05
1.750000000000000000e+01 1.511958076054362630e-05
1.850000000000000000e+01 1.601543355587523393e-05
1.950000000000000000e+01 1.691069144366029534e-05
2.050000000000000000e+01 1.780596906289334201e-05
2.150000000000000000e+01 1.870207639868067079e-05
2.250000000000000000e+01 1.959787289364749215e-05
2.350000000000000000e+01 2.049363795112396655e-05
2.450000000000000000e+01 2.138960430369299089e-05
2.550000000000000000e+01 2.228565637420108590e-05
2.650000000000000000e+01 2.318167596104083445e-05
2.750000000000000000e+01 2.407745629983510529e-05
2.850000000000000000e+01 2.497286237554887121e-05
2.950000000000000000e+01 2.586785129315366061e-05
3.050000000000000000e+01 2.676292184769931651e-05
3.150000000000000000e+01 2.765803668993909329e-05
3.250000000000000000e+01 2.855325937296510454e-05
3.350000000000000000e+01 2.944852720255943687e-05
3.450000000000000000e+01 3.034329288195411950e-05
3.550000000000000000e+01 3.123776992383247203e-05
3.650000000000000000e+01 3.213225886986594931e-05
3.750000000000000000e+01 3.302676357652497863e-05
3.850000000000000000e+01 3.392122752454241539e-05
3.950000000000000000e+01 3.481523578002491015e-05
4.050000000000000000e+01 3.570924403550741169e-05
4.150000000000000000e+01 3.660308135369115334e-05
4.250000000000000000e+01 3.749679539695549519e-05
4.350000000000000000e+01 3.839050944021982350e-05
4.450000000000000000e+01 3.928375777200188168e-05
4.550000000000000000e+01 4.017696400643152785e-05
4.650000000000000000e+01 4.107014334615602890e-05
4.750000000000000000e+01 4.196301255420532671e-05
4.850000000000000000e+01 4.285588176225462451e-05
4.950000000000000000e+01 4.374873236942326669e-05
5.050000000000000000e+01 4.464127976292846234e-05
5.150000000000000000e+01 4.553382715643365799e-05
5.250000000000000000e+01 4.642637454993885364e-05
5.350000000000000000e+01 4.731849382797620880e-05
5.450000000000000000e+01 4.821053095274737945e-05
5.550000000000000000e+01 4.910256807751856365e-05
5.650000000000000000e+01 4.999451990057307565e-05
5.750000000000000000e+01 5.088634932698375566e-05
5.850000000000000000e+01 5.177817875339442888e-05
5.950000000000000000e+01 5.267000817980510888e-05
6.050000000000000000e+01 5.356145099343614317e-05
6.150000000000000000e+01 5.445277118278194661e-05
6.250000000000000000e+01 5.534409137212775004e-05
6.350000000000000000e+01 5.623541156147355348e-05
6.450000000000000000e+01 5.712639011740166172e-05
6.550000000000000000e+01 5.801731757951711751e-05
6.650000000000000000e+01 5.890824504163256651e-05
6.750000000000000000e+01 5.979917250374802229e-05
6.850000000000000000e+01 6.068964212859569233e-05
6.950000000000000000e+01 6.157994026113345341e-05
7.050000000000000000e+01 6.247023839367122125e-05
7.150000000000000000e+01 6.336053652620897555e-05
7.250000000000000000e+01 6.425070125214865126e-05
7.350000000000000000e+01 6.514057640878883942e-05
7.450000000000000000e+01 6.603045156542902759e-05
7.550000000000000000e+01 6.692032672206921576e-05
7.650000000000000000e+01 6.781020187870940392e-05
7.750000000000000000e+01 6.869980106438240361e-05
7.850000000000000000e+01 6.958922821620572665e-05
7.950000000000000000e+01 7.047865536802904970e-05
8.000000000000000000e+01 7.092336894394071800e-05
8.040816326530612912e+01 7.128640043448084321e-05
8.081632653061224403e+01 7.164943192502098198e-05
8.122448979591837315e+01 7.201246341556112075e-05
8.163265306122448806e+01 7.237549490610123242e-05
8.204081632653061718e+01 7.273855689954939125e-05
8.244897959183673208e+01 7.310167056055142526e-05
8.285714285714286120e+01 7.346478422155345927e-05
8.326530612244897611e+01 7.382789788255549328e-05
8.367346938775510523e+01 7.419101154355752729e-05
8.408163265306122014e+01 7.455412520455957485e-05
8.448979591836734926e+01 7.491723886556160886e-05
8.489795918367346417e+01 7.528035252656364287e-05
8.530612244897959329e+01 7.564346618756569043e-05
8.571428571428570820e+01 7.600657984856771089e-05
8.612244897959183731e+01 7.636969350956975845e-05
8.653061224489795222e+01 7.673280717057177891e-05
8.693877551020408134e+01 7.709592083157382647e-05
8.734693877551021046e+01 7.745877866648891565e-05
8.775510204081632537e+01 7.782106713528738650e-05
8.816326530612245449e+01 7.818335560408588446e-05
8.857142857142856940e+01 7.854564407288435531e-05
8.897959183673469852e+01 7.890793254168285327e-05
8.938775510204081343e+01 7.927022101048132412e-05
8.979591836734694255e+01 7.963250947927982208e-05
9.020408163265305745e+01 7.999479794807829293e-05
9.061224489795918657e+01 8.035708641687679089e-05
9.102040816326530148e+01 8.071937488567526174e-05
9.142857142857143060e+01 8.108166335447374615e-05
9.183673469387754551e+01 8.144395182327223055e-05
9.224489795918367463e+01 8.180624029207071496e-05
9.265306122448978954e+01 8.216852876086919936e-05
9.306122448979591866e+01 8.253089468804730570e-05
9.346938775510204778e+01 8.289337756585017430e-05
9.387755102040816269e+01 8.325586044365302935e-05
9.428571428571429180e+01 8.361834332145591151e-05
9.469387755102040671e+01 8.398082619925876656e-05
