1.04677490714 2.03684089564e-07 2.48839720462e-08
1.14032472142 3.28070586726e-07 3.53767611732e-08
1.24262610345 3.20479673486e-07 3.49671991059e-08
1.35449776077 4.95812929098e-07 4.74902656042e-08
1.47683499085 6.71090909803e-07 5.71270519702e-08
1.61061684609 8.67194725628e-07 6.98805424192e-08
1.75691396905 9.72238476285e-07 7.56886627261e-08
1.91689716068 1.27304666573e-06 9.33443104087e-08
2.09184675018 1.5050787594e-06 1.05376590584e-07
2.28316284128 1.78629423496e-06 1.19351803914e-07
2.49237651717 2.17941707175e-06 1.37838438364e-07
2.72116209359 2.75046663327e-06 1.62072800651e-07
2.9713505182 2.71776808586e-06 1.68225621263e-07
3.24494402346 3.54510382105e-06 2.00381115329e-07
3.54413215032 3.62265015479e-06 2.1127724752e-07
3.87130927089 4.03378440775e-06 2.32890651367e-07
4.22909375032 4.89473899063e-06 2.66633422803e-07
4.62034890135 5.59846301608e-06 2.96717946417e-07
5.0482058991 6.02069041518e-06 3.21819439506e-07
5.51608883953 6.51614046508e-06 3.49301793569e-07
6.02774214214 6.98962415924e-06 3.76308714952e-07
6.58726051619 7.44380187218e-06 4.04291821618e-07
7.19912173021 8.84580449498e-06 4.60494188304e-07
7.86822244716 9.65082746619e-06 5.01722629257e-07
8.59991741193 9.57777364373e-06 5.22510389423e-07
9.40006230475 1.04027713078e-05 5.6583616422e-07
10.2750606037 1.26966384633e-05 6.52182510569e-07
11.231914831 1.44404004336e-05 7.27496863918e-07
12.2782825936 1.47756438961e-05 7.69189297191e-07
13.422537866 1.55710751476e-05 8.2066771807e-07
14.6738380066 1.87236670786e-05 9.40899672715e-07
16.042197043 2.01804293978e-05 1.01926560532e-06
17.5385658132 2.22082850965e-05 1.1160083167e-06
19.1749196038 2.13541282682e-05 1.14800504784e-06
20.9643539877 2.79941330921e-05 1.37087859553e-06
22.9211896259 2.69027327535e-05 1.406228368e-06
25.0610868745 3.05642682008e-05 1.56585489438e-06
27.4011711134 3.46678588538e-05 1.74212545611e-06
29.9601697982 3.52509424218e-05 1.84008421619e-06
32.7585623347 3.64696996227e-05 1.94938744267e-06
35.8187439733 3.75403789865e-05 2.07598770159e-06
39.1652050358 5.33779583828e-05 2.58314045615e-06
42.8247269093 4.81604296846e-05 2.56695952719e-06
46.8265963743 5.42203964744e-05 2.84976077015e-06
51.2028399846 6.68106437177e-05 3.31984757719e-06
55.9884803718 6.69360213054e-05 3.46117926343e-06
61.2218165285 7.54353444822e-05 3.84954380318e-06
66.9447303107 8.06200889192e-05 4.16320349005e-06
73.2030216143 9.39825682423e-05 4.70501335921e-06
