1.028518e+00 6.097746e-08
1.087180e+00 7.880719e-08
1.149189e+00 1.027712e-07
1.214734e+00 1.287951e-07
1.284017e+00 1.639819e-07
1.357252e+00 2.068015e-07
1.434665e+00 2.471425e-07
1.516492e+00 3.130203e-07
1.602986e+00 3.705078e-07
1.694414e+00 4.503400e-07
1.791057e+00 5.317887e-07
1.893211e+00 6.220501e-07
2.001192e+00 7.130975e-07
2.115332e+00 8.428059e-07
2.235982e+00 9.643351e-07
2.363513e+00 1.106203e-06
2.498319e+00 1.216887e-06
2.640813e+00 1.354204e-06
2.791434e+00 1.500194e-06
2.950646e+00 1.654073e-06
3.118939e+00 1.891996e-06
3.296830e+00 1.970388e-06
3.484868e+00 2.218689e-06
3.683630e+00 2.354191e-06
3.893730e+00 2.557763e-06
4.115812e+00 2.725612e-06
4.350561e+00 2.883505e-06
4.598700e+00 3.172393e-06
4.860991e+00 3.317861e-06
5.138242e+00 3.490518e-06
5.431306e+00 3.782763e-06
5.741086e+00 4.019649e-06
6.068534e+00 4.173221e-06
6.414658e+00 4.749802e-06
6.780524e+00 4.781112e-06
7.167258e+00 5.352134e-06
7.576049e+00 5.420260e-06
8.008156e+00 5.869537e-06
8.464908e+00 6.248009e-06
8.947712e+00 6.638324e-06
9.458053e+00 6.940330e-06
9.997502e+00 7.242722e-06
1.056772e+01 7.857821e-06
1.117046e+01 8.746412e-06
1.180758e+01 8.687460e-06
1.248103e+01 9.510281e-06
1.319290e+01 1.059885e-05
1.394537e+01 1.042813e-05
1.474075e+01 1.190392e-05
1.558151e+01 1.193729e-05
1.647021e+01 1.270881e-05
1.740961e+01 1.270139e-05
1.840258e+01 1.371418e-05
1.945219e+01 1.476875e-05
2.056166e+01 1.585036e-05
2.173441e+01 1.668430e-05
2.297406e+01 1.725412e-05
2.428440e+01 1.716579e-05
2.566949e+01 1.886346e-05
2.713357e+01 1.983074e-05
2.868116e+01 2.182203e-05
3.031701e+01 2.098613e-05
3.204617e+01 2.262038e-05
3.387396e+01 2.434123e-05
3.580599e+01 2.485532e-05
3.784822e+01 2.454540e-05
4.000692e+01 2.627091e-05
4.228876e+01 2.805244e-05
4.470073e+01 3.052719e-05
4.725028e+01 3.166348e-05
4.994524e+01 3.166371e-05
5.279392e+01 3.390219e-05
5.580507e+01 3.595602e-05
5.898796e+01 3.683355e-05
6.235239e+01 3.980508e-05
6.590872e+01 4.104478e-05
6.966789e+01 4.312812e-05
7.364146e+01 4.419216e-05
7.784167e+01 5.195312e-05
