3.12568971612 0.0 1e-12
3.39308767911 0.0 1e-12
3.68336112786 0.0 1e-12
3.99846702512 1.17548575827e-09 3.39333509483e-10
4.34052974878 1.2149110597e-09 3.66309467152e-10
4.711855414 2.52507963377e-09 6.12421767243e-10
5.11494742058 8.93119244722e-09 1.25061709105e-09
5.55252333031 1.44409587355e-08 1.73848713675e-09
6.02753318824 2.82721322881e-08 2.75907759623e-09
6.54317941124 3.27180385662e-08 3.22380413234e-09
7.10293837804 6.75046775867e-08 5.08835652611e-09
7.71058386625 9.97769924558e-08 6.85271197641e-09
8.37021249434 1.45179848498e-07 9.00367198805e-09
9.08627134025 2.2474352038e-07 1.23717236193e-08
9.86358792258 3.27658769854e-07 1.64034556435e-08
10.7074027468 4.16104780707e-07 2.0207834538e-08
11.6234046354 6.36165028245e-07 2.74270218952e-08
12.6177690813 7.66766604653e-07 3.30269757066e-08
13.697199881 1.10796725618e-06 4.35250644541e-08
14.8689743306 1.43547094688e-06 5.43333766267e-08
16.1409922879 1.71280538962e-06 6.50172034727e-08
17.5218294312 2.50451105243e-06 8.6056018189e-08
19.020795075 2.96920801285e-06 1.0287696018e-07
20.6479949315 4.05904878792e-06 1.31347734243e-07
22.414399241 4.39252950178e-06 1.49871172556e-07
24.3319167309 6.18633672923e-06 1.94465828936e-07
26.4134749022 7.52953847881e-06 2.34725714471e-07
28.6731071836 9.08850867039e-06 2.82502601162e-07
31.1260475423 1.13159518966e-05 3.4401506561e-07
33.788833188 1.43447625289e-05 4.24297280202e-07
36.6794160631 1.66517548865e-05 5.00705596889e-07
39.8172838714 1.94528389669e-05 5.91110621792e-07
43.2235914597 2.32284273294e-05 7.0681853465e-07
46.9213034399 2.90793804522e-05 8.6429487155e-07
50.9353490107 3.14859538793e-05 9.83455972796e-07
55.2927900258 3.81559650495e-05 1.18487644008e-06
60.0230034391 4.06715797031e-05 1.33655103819e-06
65.1578793577 5.19851201056e-05 1.65136176335e-06
70.7320360384 5.8220692156e-05 1.90810611678e-06
76.783053277 6.75183538326e-05 2.24562704457e-06
