3.12568971612 8.78401197614e-08 2.46291465872e-09
3.39308767911 1.26942078975e-07 3.34637964316e-09
3.68336112786 1.80479056616e-07 4.15912192754e-09
3.99846702512 2.64187310256e-07 5.55476452122e-09
4.34052974878 3.5024181662e-07 6.74040690356e-09
4.711855414 5.10442760302e-07 9.03898756435e-09
5.11494742058 6.44567831495e-07 1.07863299792e-08
5.55252333031 8.43810141796e-07 1.33019635933e-08
6.02753318824 1.11037718706e-06 1.66359143734e-08
6.54317941124 1.45240592162e-06 2.04747069583e-08
7.10293837804 1.82176219069e-06 2.47864536737e-08
7.71058386625 2.23088985887e-06 2.96269264843e-08
8.37021249434 2.86607326224e-06 3.63669201487e-08
9.08627134025 3.58542062932e-06 4.39573346584e-08
9.86358792258 4.33924003218e-06 5.21816229386e-08
10.7074027468 5.19099480784e-06 6.18589557185e-08
11.6234046354 6.30481817116e-06 7.38581085354e-08
12.6177690813 7.50926146903e-06 8.73997531643e-08
13.697199881 8.75729145892e-06 1.01890983567e-07
14.8689743306 1.01434837721e-05 1.18924309888e-07
16.1409922879 1.22065965871e-05 1.41336485654e-07
17.5218294312 1.41703639673e-05 1.65095665167e-07
19.020795075 1.62991758118e-05 1.91741740685e-07
20.6479949315 1.93023700189e-05 2.26304993953e-07
22.414399241 2.18205951135e-05 2.60582734536e-07
24.3319167309 2.47323066235e-05 3.00942894649e-07
26.4134749022 2.88753218032e-05 3.52347739185e-07
28.6731071836 3.22565319159e-05 4.04186726932e-07
31.1260475423 3.72777623942e-05 4.7171926642e-07
33.788833188 4.05876438883e-05 5.338169463e-07
36.6794160631 4.62594846577e-05 6.17727289686e-07
39.8172838714 5.16080865626e-05 7.09964041303e-07
43.2235914597 5.73923835082e-05 8.12626609068e-07
46.9213034399 6.34244200605e-05 9.26620080012e-07
50.9353490107 7.16685905779e-05 1.06968045639e-06
55.2927900258 7.85384831309e-05 1.21506158721e-06
60.0230034391 8.59449835052e-05 1.3797635564e-06
65.1578793577 9.27570630608e-05 1.55701927736e-06
70.7320360384 0.000102888179326 1.77896507132e-06
76.783053277 0.000106861988367 1.96848986384e-06
