3.12568971612 0.0 1e-12
3.39308767911 1.41101829612e-10 1.41101829612e-10
3.68336112786 7.26607956307e-10 3.24948956659e-10
3.99846702512 9.25857249307e-10 4.14055949382e-10
4.34052974878 2.32843804625e-09 7.02050486089e-10
4.711855414 5.08033431457e-09 1.16550862508e-09
5.11494742058 1.46784246428e-08 2.1642156426e-09
5.55252333031 2.36921843219e-08 3.00891041779e-09
6.02753318824 3.69002845413e-08 4.20517769785e-09
6.54317941124 6.27156672869e-08 6.00707146226e-09
7.10293837804 8.36168980828e-08 7.53948179464e-09
7.71058386625 1.40677647646e-07 1.06955234943e-08
8.37021249434 1.9971237939e-07 1.40866251235e-08
9.08627134025 3.37110103505e-07 1.99686791492e-08
9.86358792258 5.02301016085e-07 2.69261607803e-08
10.7074027468 7.64574937538e-07 3.64911708082e-08
11.6234046354 9.97928194922e-07 4.58363600585e-08
12.6177690813 1.35884084698e-06 5.86929851547e-08
13.697199881 1.9239761517e-06 7.65922812512e-08
14.8689743306 2.59894689485e-06 9.80211386197e-08
16.1409922879 3.19377182546e-06 1.19107590784e-07
17.5218294312 4.78225320506e-06 1.60844581252e-07
19.020795075 6.01072070535e-06 1.98167593207e-07
20.6479949315 7.37914119579e-06 2.40043481042e-07
22.414399241 9.27354953466e-06 2.965354153e-07
24.3319167309 1.1915249789e-05 3.68944463046e-07
26.4134749022 1.51849540018e-05 4.55776565337e-07
28.6731071836 1.90467161376e-05 5.59713561416e-07
31.1260475423 2.33682412584e-05 6.7941269172e-07
33.788833188 2.83101408528e-05 8.21706402073e-07
36.6794160631 3.25795721262e-05 9.64078337179e-07
39.8172838714 4.04578903916e-05 1.17777472413e-06
43.2235914597 4.72074919179e-05 1.39450032122e-06
46.9213034399 5.42453281048e-05 1.63259252495e-06
50.9353490107 6.81899082964e-05 2.00212464592e-06
55.2927900258 7.56612431777e-05 2.30336493168e-06
60.0230034391 9.66033836228e-05 2.85240132357e-06
65.1578793577 9.85084337985e-05 3.15156401026e-06
70.7320360384 0.000114445704867 3.71898570306e-06
76.783053277 0.000126697237563 4.25647694035e-06
