3.12568971612 6.55035873358e-08 2.04798734232e-09
3.39308767911 9.05728171991e-08 2.77408186988e-09
3.68336112786 1.31450081503e-07 3.54623484929e-09
3.99846702512 1.92484937531e-07 4.85788158441e-09
4.34052974878 2.48634397926e-07 5.93502635175e-09
4.711855414 3.41398667176e-07 7.8842644958e-09
5.11494742058 4.93043448842e-07 1.02495197191e-08
5.55252333031 6.6082152651e-07 1.30631838438e-08
6.02753318824 8.6995161169e-07 1.67113083074e-08
6.54317941124 1.15060719313e-06 2.10386989026e-08
7.10293837804 1.45533685866e-06 2.61133628248e-08
7.71058386625 1.81879343496e-06 3.22276515682e-08
8.37021249434 2.34068345829e-06 4.03626109947e-08
9.08627134025 2.95619097741e-06 5.00546292588e-08
9.86358792258 3.71709316832e-06 6.19085756563e-08
10.7074027468 4.44380987787e-06 7.48897632167e-08
11.6234046354 5.44657627878e-06 9.14906543362e-08
12.6177690813 6.45202000365e-06 1.10311088009e-07
13.697199881 7.77007255667e-06 1.33432363674e-07
14.8689743306 8.83914086951e-06 1.57515655551e-07
16.1409922879 1.10003333193e-05 1.9424791454e-07
17.5218294312 1.2965545932e-05 2.32830529022e-07
19.020795075 1.49640358868e-05 2.77444985873e-07
20.6479949315 1.67549466771e-05 3.24377063103e-07
22.414399241 1.99194447327e-05 3.91860035382e-07
24.3319167309 2.32777556666e-05 4.67995047992e-07
26.4134749022 2.50372598211e-05 5.37225830263e-07
28.6731071836 2.9587630755e-05 6.46116712926e-07
31.1260475423 3.31980843288e-05 7.59024053231e-07
33.788833188 3.82818657586e-05 9.02813931842e-07
36.6794160631 4.30323257543e-05 1.06196020459e-06
39.8172838714 4.74657832864e-05 1.23173540574e-06
43.2235914597 5.24481324998e-05 1.43760972278e-06
46.9213034399 5.82824316916e-05 1.67897465349e-06
50.9353490107 6.35618122672e-05 1.93951941164e-06
55.2927900258 7.59028071364e-05 2.35025877917e-06
60.0230034391 8.17820723402e-05 2.70215572931e-06
65.1578793577 8.62573801118e-05 3.08062071828e-06
70.7320360384 9.36630818921e-05 3.5502899569e-06
76.783053277 0.000105776266029 4.1844444132e-06
