3.12568971612 9.1420855213e-08 3.4828572025e-09
3.39308767911 1.54952741715e-07 5.19111216672e-09
3.68336112786 2.019044957e-07 6.29416758298e-09
3.99846702512 2.98254315372e-07 8.59911827519e-09
4.34052974878 4.08974195696e-07 1.08301917072e-08
4.711855414 5.50402042103e-07 1.41782754824e-08
5.11494742058 7.68999623038e-07 1.81709793143e-08
5.55252333031 1.03379978624e-06 2.31454158464e-08
6.02753318824 1.4322574009e-06 3.03025719208e-08
6.54317941124 1.81902443788e-06 3.7436094952e-08
7.10293837804 2.35438665715e-06 4.68355006384e-08
7.71058386625 3.05654942303e-06 5.8976421628e-08
8.37021249434 3.88306937114e-06 7.34487219447e-08
9.08627134025 5.09979118111e-06 9.28002021202e-08
9.86358792258 6.16716591411e-06 1.12484101652e-07
10.7074027468 7.85633617067e-06 1.40291717333e-07
11.6234046354 9.70256023567e-06 1.72355532296e-07
12.6177690813 1.1709218874e-05 2.09159901212e-07
13.697199881 1.39736670961e-05 2.52279937611e-07
14.8689743306 1.653193719e-05 3.03657943823e-07
16.1409922879 1.98744059109e-05 3.67666490576e-07
17.5218294312 2.33723349075e-05 4.41065967502e-07
19.020795075 2.74025855687e-05 5.27851983474e-07
20.6479949315 3.20169211772e-05 6.3069931242e-07
22.414399241 3.67581097468e-05 7.49229941789e-07
24.3319167309 4.27152984418e-05 8.93985529777e-07
26.4134749022 5.00137773095e-05 1.06605505729e-06
28.6731071836 5.91171383712e-05 1.283942199e-06
31.1260475423 6.68914959409e-05 1.511696351e-06
33.788833188 7.42363002409e-05 1.75956906648e-06
36.6794160631 8.37202228284e-05 2.06984929563e-06
39.8172838714 9.90411947729e-05 2.4932301573e-06
43.2235914597 0.000102808882519 2.81483358293e-06
46.9213034399 0.000116312115753 3.31240489263e-06
50.9353490107 0.000123487822225 3.77689819799e-06
55.2927900258 0.000143561025839 4.50834949047e-06
60.0230034391 0.000156081748163 5.20851539682e-06
65.1578793577 0.000172060621598 6.04186560232e-06
70.7320360384 0.000198321217397 7.22243275084e-06
76.783053277 0.000210678272398 8.18824358589e-06
